brand,product_name,protein_pct,fat_pct,carb_pct,phosphorus_mg_per_100kcal,calories,serving_size_oz,not_recommended,supplemental_only,source
PRO PLAN,Chicken Stew,35.0,52.0,13.0,235.0,135.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PRO PLAN,Turkey Stew,34.0,57.0,9.0,275.0,135.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PRO PLAN,Beef Stew,33.0,53.0,14.0,242.0,135.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA ONE,Chicken in Gravy,55.0,32.0,13.0,280.0,72.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA ONE,Turkey in Gravy,56.0,33.0,12.0,273.0,71.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA ONE,Tuna,58.0,28.2,13.8,272.6,69.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
ROYAL CANIN,Babycat Instinctive,40.0,51.0,8.0,296.0,77.0,3.0,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
ROYAL CANIN,Ultra Light - Loaf in Sauce,61.0,26.0,13.0,291.0,56.0,3.0,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
ROYAL CANIN,Instinctive 7+ - Loaf in Sauce,50.0,28.0,22.0,195.0,127.0,5.8,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
ROYAL CANIN,Aging 12+ - Loaf in Sauce,41.0,39.0,20.0,139.0,142.0,5.8,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SCIENCE DIET,Homestyle Chicken,34.0,48.0,18.0,214.0,2.9,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SCIENCE DIET,Chicken,35.0,42.0,23.0,156.0,2.9,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SCIENCE DIET,Tuna,38.0,41.0,21.0,176.0,2.9,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SCIENCE DIET,Chicken Supper,33.0,43.0,24.0,151.0,2.9,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SCIENCE DIET,Chicken & Vegetable,39.0,29.0,32.0,185.0,2.9,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SCIENCE DIET,Chicken,25.0,51.0,24.0,142.0,2.9,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SCIENCE DIET,Salmon,25.0,52.0,23.0,163.0,2.9,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SCIENCE DIET,Trout,25.0,51.0,24.0,163.0,2.9,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SCIENCE DIET,Tuna,28.0,52.0,20.0,132.0,2.9,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SHEBA,Tender Turkey,34.0,55.0,11.0,215.0,32.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SHEBA,Roasted Chicken,41.0,46.0,13.0,352.0,32.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SHEBA,Salmon,47.0,40.0,13.0,361.0,32.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SHEBA,Mixed Grill,41.0,46.0,13.0,352.0,32.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SHEBA,Salmon & Chicken,47.0,40.0,13.0,361.0,32.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SHEBA,Tender Trout,38.0,46.0,16.0,311.0,32.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SHEBA,Tuna & Shrimp,41.0,44.0,15.0,358.0,32.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Shrimply Divine,60.0,40.0,0.0,227.0,117.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Double Happiness,55.0,43.0,2.0,209.0,133.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Polynesian Picnic,68.0,26.0,6.0,244.0,96.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Upstream Dream,63.0,33.0,5.0,248.0,113.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Pure Bliss,58.0,22.0,20.0,212.0,118.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Aqua Grill,52.0,27.0,20.0,219.0,107.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Good Karma,58.0,26.0,17.0,214.0,124.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Nautical Nirvana,56.0,31.0,14.0,203.0,139.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Sweet Salutations,52.0,29.0,20.0,195.0,120.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Harvest Sunrise,49.0,26.0,24.0,148.0,117.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Tri-Fusion,56.0,27.0,17.0,252.0,125.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Aromatic Chicken,71.0,29.0,1.0,207.0,98.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Golden Fortune,56.0,26.0,17.0,199.0,110.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Seaside Serenity,59.0,28.0,13.0,196.0,127.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Good Karma,61.0,25.0,14.0,184.0,127.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Triple Harmony,56.0,22.0,23.0,214.0,110.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Luna Tuna,72.0,23.0,5.0,253.0,105.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Autumn Bounty,74.0,17.0,9.0,220.0,107.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Island Illusion,57.0,30.0,14.0,231.0,102.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Midnight Delight,52.0,29.0,19.0,226.0,124.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Chicken,31.0,65.0,3.0,154.0,166.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Chicken & Turkey,49.0,45.0,5.0,262.0,107.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Chicken & Salmon,51.0,42.0,7.0,284.0,102.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Chicken & Tuna,51.0,43.0,6.0,265.0,104.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Lamb,44.0,50.0,5.0,234.0,128.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Beef & Salmon,60.0,35.0,6.0,341.0,93.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Chicken,37.0,55.0,8.0,173.0,153.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Turkey,40.0,54.0,6.0,178.0,149.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Duck,45.0,47.0,8.0,464.0,128.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Beef,50.0,42.0,8.0,487.0,119.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Lamb,45.0,49.0,6.0,285.0,129.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Salmon,37.0,57.0,6.0,214.0,156.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Tuna & Chicken,59.0,32.0,9.0,195.0,61.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Tuna & Turkey,54.0,32.0,14.0,195.0,65.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Tuna & Duck,54.0,34.0,13.0,177.0,62.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Tuna & Salmon,63.0,24.0,13.0,254.0,54.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Tuna & Lamb,55.0,30.0,15.0,207.0,66.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Tuna & Beef,56.0,29.0,15.0,198.0,60.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Puka Puka Luau,77.0,23.0,0.0,154.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
SOULISTIC,Koolina Luau,84.0,16.0,0.0,149.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,Hookena Luau,82.0,18.0,0.0,245.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,Napili Luau,72.0,28.0,0.0,150.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,Bora Bora Luau,34.0,66.0,0.0,377.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,Hana Luau,77.0,23.0,0.0,231.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,Hanalei Luau,76.0,24.0,0.0,176.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,Honolulu Luau,72.0,28.0,0.0,253.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,Lanai Luau,66.0,34.0,0.0,233.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,Makaha Luau,61.0,39.0,0.0,488.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,Manana Grill,71.0,29.0,0.0,151.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,Molokai Luau,70.0,30.0,0.0,170.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,Papeekeo Luau,74.0,26.0,0.0,255.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,Tahitian Grill,70.0,30.0,0.0,400.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,Waikiki Luau,64.0,36.0,0.0,222.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,Waimea Luau,70.0,30.0,0.0,327.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,Chicken and Liver,31.0,69.0,0.0,250.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,Chicken with Turkey,42.0,58.0,0.0,170.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,Chicken with Duck,39.0,61.0,0.0,170.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,Beef Liver and Chicken,38.0,62.0,0.0,231.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,Beef and Liver,28.0,72.0,0.0,212.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,Beef Liver and Lamb,32.0,68.0,0.0,198.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,Tilapia,33.0,67.0,0.0,170.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,Seabass,33.0,67.0,0.0,163.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,Bonito Tuna,33.0,67.0,0.0,208.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,Chicken/Turkey & Rice,31.0,57.0,12.0,214.0,182.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,Turkey & Giblets,32.0,59.0,9.0,235.0,180.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TIKI CAT,"Ocean Fish, Salmon & Rice",33.0,56.0,11.0,240.0,176.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TRIUMPH,Chicken & Liver,31.0,63.0,6.0,270.0,215.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TRIUMPH,Turkey,27.0,71.0,3.0,230.0,223.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TRIUMPH,Beef,30.0,64.0,6.0,257.0,210.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TRIUMPH,Salmon,33.0,61.0,6.0,289.0,193.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TRIUMPH,Ocean Fish,40.0,56.0,4.0,373.0,169.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TRIUMPH,Trout,34.0,61.0,5.0,314.0,190.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TRIUMPH,Chicken Pate,35.0,65.0,0.0,357.0,173.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TRIUMPH,Chicken & Liver,34.0,66.0,0.0,230.0,166.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TRIUMPH,"Turkey, Chicken & Fish",34.0,66.0,0.0,327.0,163.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TRIUMPH,Salmon Pate,36.0,64.0,0.0,385.0,184.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TRIUMPH,Tuna Pate,49.0,51.0,0.0,368.0,184.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TRIUMPH,Ocean Fish,39.0,61.0,0.0,302.0,157.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TRIUMPH,Chicken,39.0,61.0,0.0,474.0,176.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TRIUMPH,Chicken/Pumpkin,36.0,62.0,3.0,837.0,176.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TRIUMPH,Beef/Pumpkin,45.0,53.0,1.0,796.0,128.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TRIUMPH,Chicken/Salmon,36.0,64.0,1.0,333.0,190.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TRIUMPH,Chicken/Ocean Fish/Tripe,41.0,58.0,0.0,672.0,149.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TRIUMPH,Beef/Apple/Vegetable,53.0,45.0,2.0,845.0,128.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
TRIUMPH,Lamb/Tripe/Vegetables,26.0,74.0,0.0,415.0,169.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WELLNESS,Chicken,30.0,66.0,4.0,218.0,220.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WELLNESS,Chicken & Herring,34.0,60.0,6.0,303.0,189.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WELLNESS,Beef & Chicken,31.0,65.0,4.0,228.0,193.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WELLNESS,Turkey,31.0,65.0,4.0,200.0,218.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WELLNESS,Turkey & Salmon,37.0,58.0,5.0,300.0,181.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WELLNESS,Salmon & Trout,27.0,65.0,8.0,249.0,208.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WELLNESS,Chicken & Lobster,29.0,61.0,11.0,264.0,195.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WELLNESS,Beef & Salmon,30.0,64.0,6.0,207.0,196.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WELLNESS,Kitten,28.0,67.0,5.0,216.0,122.0,3.0,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CORE,"Salmon, Whitefish, & Herring",37.0,50.0,13.0,269.0,152.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CORE,"Beef, Venison, & Lamb",38.0,49.0,13.0,266.0,210.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CORE,Turkey & Duck,38.0,57.0,5.0,265.0,188.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CORE,Indoor,44.0,44.0,12.0,347.0,148.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CORE,Kitten,36.0,58.0,6.0,275.0,195.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Chicken Entree - Cubed,27.0,65.0,8.0,265.0,168.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Chicken Entree - Sliced,32.0,58.0,10.0,327.0,166.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Turkey Entree/Dinner - Cubed,35.0,53.0,12.0,334.0,158.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Turkey Entree - Sliced,35.0,52.0,13.0,375.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Turkey Entree - Minced,36.0,51.0,13.0,372.0,156.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Salmon Entrée - Minced,36.0,55.0,9.0,423.0,82.0,3.0,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Salmon Dinner - Cubed,38.0,53.0,10.0,424.0,81.0,3.0,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Salmon Entree - Sliced,38.0,52.0,10.0,427.0,149.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Tuna Entree - Cubed,52.0,34.0,14.0,355.0,135.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Tuna Dinner - Minced,52.0,35.0,14.0,360.0,134.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Chicken with Chicken Liver,38.0,33.0,28.0,229.0,126.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Chicken & Beef Entrée in,40.0,33.0,28.0,246.0,127.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Chicken & Turkey Entrée in,38.0,34.0,28.0,235.0,134.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,& Wild Salmon Entrée in,27.0,49.0,25.0,232.0,131.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Chicken Pate & Diced Duck,21.0,64.0,14.0,140.0,71.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Chicken Pate & Diced Turkey,22.0,61.0,16.0,140.0,74.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Tilapia Pate & Diced Ahi Tuna,23.0,62.0,15.0,206.0,72.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Tuna Pate & Diced Salmon,25.0,59.0,16.0,155.0,70.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Morsels Chicken & Salmon,31.0,52.0,17.0,126.0,62.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Morsels Chicken & Turkey,28.0,58.0,14.0,131.0,62.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Morsels Salmon & Tuna,34.0,49.0,16.0,138.0,62.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Morsels with Tuna,30.0,52.0,17.0,132.0,62.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Morsels Turkey & Duck,28.0,54.0,17.0,131.0,62.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Shreds Chicken & Turkey,24.0,57.0,19.0,174.0,57.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Shreds Skipjack & Shrimp,30.0,56.0,14.0,250.0,57.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Gravies Chicken & Turkey,26.0,55.0,19.0,204.0,57.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Gravies Tuna & Mackerel,31.0,55.0,14.0,282.0,57.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Paw Lickin’ Chicken,65.0,32.0,3.0,196.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Grandma’s Chicken Soup,53.0,26.0,21.0,193.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Funky Chunky Chicken Soup,52.0,29.0,20.0,201.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Nine Liver,59.0,33.0,9.0,200.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
CUBED/SLICED/MINCED,Green Eggs & Chicken,56.0,35.0,9.0,230.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Outback Grill,62.0,37.0,1.0,562.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Marbella Paella,62.0,37.0,1.0,253.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Aisan Fusion,62.0,37.0,1.0,295.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Mack & Jack,78.0,22.0,0.0,337.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Polynesian BBQ,64.0,30.0,6.0,354.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Meow Luau,64.0,33.0,3.0,253.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Mideast Feast,61.0,32.0,7.0,202.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,On the Cat Wok,53.0,43.0,4.0,163.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Kawa Booty,61.0,34.0,6.0,248.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Mediterranean Harvest,65.0,21.0,13.0,237.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Peking Ducken,62.0,29.0,9.0,195.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Steak Frites,45.0,49.0,6.0,118.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Glam ’N Punk,36.0,63.0,1.0,180.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Honor Roll,60.0,37.0,3.0,246.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Meow Me a River,75.0,24.0,1.0,201.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Pretty In Pink,72.0,29.0,0.0,229.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Quick ’N Quirky,70.0,30.0,0.0,259.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Chicken Frick ‘A Zee,51.0,47.0,2.0,174.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Fowl Ball,41.0,55.0,4.0,180.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Funk in the Trunk,63.0,29.0,8.0,250.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Goldie Lox,66.0,30.0,4.0,252.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Kitty Gone Wild,60.0,35.0,5.0,412.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,La Isla Bonita,51.0,46.0,3.0,166.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Lamb Burgini,45.0,47.0,8.0,236.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Splash Dance,50.0,46.0,4.0,292.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,The Double Dip,48.0,45.0,8.0,248.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Two Tu Tango,57.0,38.0,5.0,343.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,"1 If By Land, 2 If By Sea",55.0,29.0,16.0,200.0,60.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Chick Magnet,48.0,36.0,16.0,157.0,70.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Love Me Tender,56.0,27.0,17.0,205.0,62.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,"Mack, Jack, & Sam",53.0,29.0,18.0,212.0,60.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Pumpkin Jack Splash,67.0,19.0,14.0,258.0,53.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WERUVA,Pumpkin Lickin’ Chicken,63.0,25.0,12.0,195.0,61.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WHOLE EARTH FARMS,Chicken Pate,39.0,51.0,10.0,182.0,143.0,5.0,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
